name, nr_of_swaps, nr_of_comparison, time_secondsselectSort, 100, 99, 4950, 0.000000
insertionSort, 3900, 3847820, 3843921, 0.010000
heapSort, 3900, 43085, 90070, 0.000000
quickSort, 3900, 30376, 54098, 0.001000
selectSort, 4000, 3999, 7998000, 0.015000
insertionSort, 4000, 3903669, 3899670, 0.011000
heapSort, 4000, 44294, 92588, 0.000000
quickSort, 4000, 27713, 54746, 0.001000
selectSort, 4100, 4099, 8402950, 0.017000
insertionSort, 4100, 4236952, 4232853, 0.011000
heapSort, 4100, 45533, 95166, 0.001000
quickSort, 4100, 33682, 61939, 0.000000
selectSort, 4200, 4199, 8817900, 0.019000
insertionSort, 4200, 4353263, 4349064, 0.012000
heapSort, 4200, 46908, 98016, 0.001000
quickSort, 4200, 35685, 58072, 0.000000
selectSort, 4300, 4299, 9242850, 0.021000
insertionSort, 4300, 4672276, 4667977, 0.012000
heapSort, 4300, 48055, 100410, 0.001000
quickSort, 4300, 31051, 61126, 0.000000
selectSort, 4400, 4399, 9677800, 0.021000
insertionSort, 4400, 4770215, 4765816, 0.014000
heapSort, 4400, 49402, 103204, 0.000000
quickSort, 4400, 34789, 61448, 0.001000
selectSort, 4500, 4499, 10122750, 0.022000
insertionSort, 4500, 5085039, 5080540, 0.013000
heapSort, 4500, 50680, 105860, 0.001000
quickSort, 4500, 40024, 72626, 0.000000
selectSort, 4600, 4599, 10577700, 0.023000
insertionSort, 4600, 5266605, 5262006, 0.014000
heapSort, 4600, 51934, 108468, 0.001000
quickSort, 4600, 34451, 64179, 0.000000
selectSort, 4700, 4699, 11042650, 0.024000
insertionSort, 4700, 5526148, 5521449, 0.014000
heapSort, 4700, 53333, 111366, 0.001000
quickSort, 4700, 35267, 62949, 0.001000
selectSort, 4800, 4799, 11517600, 0.024000
insertionSort, 4800, 5694096, 5689297, 0.015000
heapSort, 4800, 54529, 113858, 0.001000
quickSort, 4800, 36658, 68848, 0.001000
selectSort, 4900, 4899, 12002550, 0.025000
insertionSort, 4900, 6013539, 6008640, 0.016000
heapSort, 4900, 55802, 116504, 0.001000
quickSort, 4900, 34143, 68742, 0.001000
selectSort, 5000, 4999, 12497500, 0.026000
insertionSort, 5000, 6252134, 6247135, 0.016000
heapSort, 5000, 57125, 119250, 0.001000
quickSort, 5000, 40414, 73186, 0.000000
selectSort, 5100, 5099, 13002450, 0.028000
insertionSort, 5100, 6524403, 6519304, 0.017000
heapSort, 5100, 58454, 122008, 0.000000
quickSort, 5100, 36401, 70181, 0.001000
selectSort, 5200, 5199, 13517400, 0.029000
insertionSort, 5200, 6821878, 6816679, 0.018000
heapSort, 5200, 59771, 124742, 0.000000
quickSort, 5200, 41476, 74667, 0.001000
selectSort, 5300, 5299, 14042350, 0.030000
insertionSort, 5300, 7007116, 7001817, 0.018000
heapSort, 5300, 61019, 127338, 0.001000
quickSort, 5300, 41013, 76991, 0.001000
selectSort, 5400, 5399, 14577300, 0.031000
insertionSort, 5400, 7346779, 7341380, 0.019000
heapSort, 5400, 62308, 130016, 0.001000
quickSort, 5400, 37719, 77236, 0.000000
selectSort, 5500, 5499, 15122250, 0.032000
insertionSort, 5500, 7558055, 7552556, 0.019000
heapSort, 5500, 63558, 132616, 0.000000
quickSort, 5500, 38613, 77802, 0.001000
selectSort, 5600, 5599, 15677200, 0.034000
insertionSort, 5600, 7752736, 7747137, 0.020000
heapSort, 5600, 64993, 135586, 0.001000
quickSort, 5600, 39467, 76306, 0.000000
selectSort, 5700, 5699, 16242150, 0.035000
insertionSort, 5700, 8062476, 8056777, 0.021000
heapSort, 5700, 66175, 138050, 0.000000
quickSort, 5700, 39159, 78733, 0.001000
selectSort, 5800, 5799, 16817100, 0.035000
insertionSort, 5800, 8332307, 8326508, 0.022000
heapSort, 5800, 67632, 141064, 0.001000
quickSort, 5800, 46084, 81100, 0.001000
selectSort, 5900, 5899, 17402050, 0.037000
insertionSort, 5900, 8704192, 8698293, 0.022000
heapSort, 5900, 68777, 143454, 0.002000
quickSort, 5900, 43791, 77953, 0.000000
selectSort, 6000, 5999, 17997000, 0.038000
insertionSort, 6000, 8971004, 8965005, 0.024000
heapSort, 6000, 70147, 146294, 0.001000
quickSort, 6000, 45888, 89482, 0.000000
selectSort, 6100, 6099, 18601950, 0.040000
insertionSort, 6100, 9418140, 9412041, 0.024000
heapSort, 6100, 71505, 149110, 0.001000
quickSort, 6100, 43049, 85817, 0.001000
selectSort, 6200, 6199, 19216900, 0.041000
insertionSort, 6200, 9540812, 9534613, 0.025000
heapSort, 6200, 72771, 151742, 0.001000
quickSort, 6200, 48226, 97261, 0.001000
selectSort, 6300, 6299, 19841850, 0.042000
insertionSort, 6300, 9865024, 9858725, 0.025000
heapSort, 6300, 74157, 154614, 0.001000
quickSort, 6300, 53361, 94264, 0.001000
selectSort, 6400, 6399, 20476800, 0.043000
insertionSort, 6400, 10255329, 10248930, 0.026000
heapSort, 6400, 75394, 157188, 0.002000
quickSort, 6400, 54949, 97756, 0.000000
selectSort, 6500, 6499, 21121750, 0.045000
insertionSort, 6500, 10637619, 10631120, 0.028000
heapSort, 6500, 76700, 159900, 0.001000
quickSort, 6500, 50865, 101173, 0.001000
selectSort, 6600, 6599, 21776700, 0.046000
insertionSort, 6600, 10951672, 10945073, 0.029000
heapSort, 6600, 78045, 162690, 0.001000
quickSort, 6600, 58127, 104941, 0.001000
selectSort, 6700, 6699, 22441650, 0.047000
insertionSort, 6700, 11316141, 11309442, 0.030000
heapSort, 6700, 79396, 165492, 0.001000
quickSort, 6700, 59418, 105525, 0.001000
selectSort, 6800, 6799, 23116600, 0.049000
insertionSort, 6800, 11658338, 11651539, 0.030000
heapSort, 6800, 80687, 168174, 0.001000
quickSort, 6800, 53655, 102768, 0.001000
selectSort, 6900, 6899, 23801550, 0.051000
insertionSort, 6900, 11889873, 11882974, 0.031000
heapSort, 6900, 82040, 170980, 0.001000
quickSort, 6900, 52575, 103616, 0.001000
selectSort, 7000, 6999, 24496500, 0.052000
insertionSort, 7000, 12364655, 12357656, 0.032000
heapSort, 7000, 83344, 173688, 0.001000
quickSort, 7000, 56128, 100991, 0.000000
selectSort, 7100, 7099, 25201450, 0.054000
insertionSort, 7100, 12705760, 12698661, 0.033000
heapSort, 7100, 84631, 176362, 0.001000
quickSort, 7100, 58385, 106462, 0.001000
selectSort, 7200, 7199, 25916400, 0.055000
insertionSort, 7200, 12891269, 12884070, 0.034000
heapSort, 7200, 85963, 179126, 0.001000
quickSort, 7200, 57219, 107829, 0.001000
selectSort, 7300, 7299, 26641350, 0.056000
insertionSort, 7300, 13363599, 13356300, 0.035000
heapSort, 7300, 87364, 182028, 0.001000
quickSort, 7300, 61434, 109921, 0.001000
selectSort, 7400, 7399, 27376300, 0.058000
insertionSort, 7400, 13706523, 13699124, 0.036000
heapSort, 7400, 88722, 184844, 0.001000
quickSort, 7400, 56499, 109197, 0.001000
selectSort, 7500, 7499, 28121250, 0.060000
insertionSort, 7500, 14077029, 14069530, 0.036000
heapSort, 7500, 89872, 187244, 0.002000
quickSort, 7500, 54922, 104922, 0.001000
selectSort, 7600, 7599, 28876200, 0.061000
insertionSort, 7600, 14388218, 14380619, 0.038000
heapSort, 7600, 91377, 190354, 0.001000
quickSort, 7600, 65980, 122555, 0.001000
selectSort, 7700, 7699, 29641150, 0.063000
insertionSort, 7700, 14816437, 14808738, 0.038000
heapSort, 7700, 92662, 193024, 0.002000
quickSort, 7700, 60727, 107637, 0.001000
selectSort, 7800, 7799, 30416100, 0.064000
insertionSort, 7800, 15265472, 15257673, 0.040000
heapSort, 7800, 94045, 195890, 0.001000
quickSort, 7800, 62088, 116307, 0.001000
selectSort, 7900, 7899, 31201050, 0.066000
insertionSort, 7900, 15617059, 15609160, 0.041000
heapSort, 7900, 95160, 198220, 0.001000
quickSort, 7900, 61989, 114405, 0.001000
selectSort, 8000, 7999, 31996000, 0.068000
insertionSort, 8000, 15917446, 15909447, 0.042000
heapSort, 8000, 96659, 201318, 0.001000
quickSort, 8000, 61256, 113918, 0.001000
selectSort, 8100, 8099, 32800950, 0.069000
insertionSort, 8100, 16584759, 16576660, 0.044000
heapSort, 8100, 97866, 203832, 0.001000
quickSort, 8100, 69367, 122178, 0.001000
selectSort, 8200, 8199, 33615900, 0.072000
insertionSort, 8200, 16838118, 16829919, 0.044000
heapSort, 8200, 99427, 207054, 0.001000
quickSort, 8200, 64740, 122793, 0.001000
selectSort, 8300, 8299, 34440850, 0.073000
insertionSort, 8300, 17136656, 17128357, 0.045000
heapSort, 8300, 100595, 209490, 0.001000
quickSort, 8300, 63432, 124975, 0.001000
selectSort, 8400, 8399, 35275800, 0.091000
insertionSort, 8400, 17572095, 17563696, 0.047000
heapSort, 8400, 102004, 212408, 0.001000
quickSort, 8400, 69404, 120740, 0.001000
selectSort, 8500, 8499, 36120750, 0.077000
insertionSort, 8500, 17878442, 17869943, 0.046000
heapSort, 8500, 103516, 215532, 0.002000
quickSort, 8500, 65082, 126423, 0.001000
selectSort, 8600, 8599, 36975700, 0.078000
insertionSort, 8600, 18295919, 18287320, 0.048000
heapSort, 8600, 104954, 218508, 0.002000
quickSort, 8600, 75723, 133922, 0.001000
selectSort, 8700, 8699, 37840650, 0.080000
insertionSort, 8700, 18963348, 18954649, 0.050000
heapSort, 8700, 106249, 221198, 0.001000
quickSort, 8700, 71742, 128695, 0.001000
selectSort, 8800, 8799, 38715600, 0.083000
insertionSort, 8800, 19612649, 19603850, 0.050000
heapSort, 8800, 107432, 223664, 0.002000
quickSort, 8800, 70278, 136313, 0.001000
selectSort, 8900, 8899, 39600550, 0.084000
insertionSort, 8900, 19977825, 19968926, 0.052000
heapSort, 8900, 108848, 226596, 0.002000
quickSort, 8900, 81310, 145461, 0.001000
selectSort, 9000, 8999, 40495500, 0.086000
insertionSort, 9000, 20281082, 20272083, 0.053000
heapSort, 9000, 110229, 229458, 0.001000
quickSort, 9000, 73772, 134329, 0.001000
selectSort, 9100, 9099, 41400450, 0.088000
insertionSort, 9100, 20564750, 20555651, 0.053000
heapSort, 9100, 111675, 232450, 0.002000
quickSort, 9100, 71384, 134762, 0.001000
selectSort, 9200, 9199, 42315400, 0.090000
insertionSort, 9200, 21122075, 21112876, 0.055000
heapSort, 9200, 113140, 235480, 0.001000
quickSort, 9200, 77636, 146915, 0.001000
selectSort, 9300, 9299, 43240350, 0.091000
insertionSort, 9300, 21813953, 21804654, 0.056000
heapSort, 9300, 114290, 237880, 0.002000
quickSort, 9300, 74208, 139042, 0.001000
selectSort, 9400, 9399, 44175300, 0.094000
insertionSort, 9400, 21996476, 21987077, 0.058000
heapSort, 9400, 115785, 240970, 0.001000
quickSort, 9400, 85252, 146258, 0.001000
selectSort, 9500, 9499, 45120250, 0.096000
insertionSort, 9500, 22871728, 22862229, 0.060000
heapSort, 9500, 117079, 243658, 0.002000
quickSort, 9500, 84738, 143941, 0.001000
selectSort, 9600, 9599, 46075200, 0.098000
insertionSort, 9600, 22991797, 22982198, 0.060000
heapSort, 9600, 118654, 246908, 0.002000
quickSort, 9600, 77588, 150247, 0.001000
selectSort, 9700, 9699, 47040150, 0.099000
insertionSort, 9700, 23713560, 23703861, 0.062000
heapSort, 9700, 120013, 249726, 0.002000
quickSort, 9700, 88502, 163454, 0.001000
selectSort, 9800, 9799, 48015100, 0.102000
insertionSort, 9800, 23678507, 23668708, 0.061000
heapSort, 9800, 121620, 253040, 0.002000
quickSort, 9800, 82027, 154786, 0.001000
selectSort, 9900, 9899, 49000050, 0.103000
insertionSort, 9900, 24478390, 24468491, 0.064000
heapSort, 9900, 122733, 255366, 0.002000
quickSort, 9900, 85570, 150820, 0.001000
selectSort, 10000, 9999, 49995000, 0.105000
insertionSort, 10000, 24818955, 24808956, 0.065000
heapSort, 10000, 124134, 258268, 0.003000
quickSort, 10000, 83915, 154316, 0.001000
name, nr_of_swaps, nr_of_comparison, time_secondsHEHE
selectSort, 100, 99, 4950, 0.000000
insertionSort, 100, 2832, 2733, 0.000000
heapSort, 100, 577, 1254, 0.000000
quickSort, 100, 396, 814, 0.000000
selectSort, 200, 199, 19900, 0.000000
insertionSort, 200, 9410, 9211, 0.000000
heapSort, 200, 1367, 2934, 0.000000
quickSort, 200, 858, 1660, 0.000000
selectSort, 300, 299, 44850, 0.000000
insertionSort, 300, 24606, 24307, 0.000000
heapSort, 300, 2199, 4698, 0.000000
quickSort, 300, 1327, 2419, 0.000000
selectSort, 400, 399, 79800, 0.001000
insertionSort, 400, 40575, 40176, 0.000000
heapSort, 400, 3122, 6644, 0.000000
quickSort, 400, 2244, 4296, 0.000000
selectSort, 500, 499, 124750, 0.000000
insertionSort, 500, 67446, 66947, 0.000000
heapSort, 500, 4025, 8550, 0.000000
quickSort, 500, 2678, 4533, 0.000000
selectSort, 600, 599, 179700, 0.001000
insertionSort, 600, 93087, 92488, 0.000000
heapSort, 600, 4982, 10564, 0.000000
quickSort, 600, 4332, 6548, 0.000000
selectSort, 700, 699, 244650, 0.001000
insertionSort, 700, 131299, 130600, 0.000000
heapSort, 700, 5980, 12660, 0.000000
quickSort, 700, 4127, 7162, 0.000000
selectSort, 800, 799, 319600, 0.001000
insertionSort, 800, 160772, 159973, 0.000000
heapSort, 800, 7025, 14850, 0.000000
quickSort, 800, 4071, 9259, 0.001000
selectSort, 900, 899, 404550, 0.000000
insertionSort, 900, 202268, 201369, 0.001000
heapSort, 900, 8067, 17034, 0.000000
quickSort, 900, 5584, 9638, 0.000000
selectSort, 1000, 999, 499500, 0.002000
insertionSort, 1000, 249756, 248757, 0.000000
heapSort, 1000, 9133, 19266, 0.000000
quickSort, 1000, 5843, 10755, 0.000000
selectSort, 1100, 1099, 604450, 0.002000
insertionSort, 1100, 304570, 303471, 0.000000
heapSort, 1100, 10185, 21470, 0.001000
quickSort, 1100, 7552, 13490, 0.000000
selectSort, 1200, 1199, 719400, 0.001000
insertionSort, 1200, 363103, 361904, 0.001000
heapSort, 1200, 11190, 23580, 0.000000
quickSort, 1200, 7642, 13714, 0.000000
selectSort, 1300, 1299, 844350, 0.002000
insertionSort, 1300, 423038, 421739, 0.001000
heapSort, 1300, 12333, 25966, 0.001000
quickSort, 1300, 7554, 14064, 0.000000
selectSort, 1400, 1399, 979300, 0.002000
insertionSort, 1400, 506148, 504749, 0.001000
heapSort, 1400, 13391, 28182, 0.000000
quickSort, 1400, 9571, 17297, 0.001000
selectSort, 1500, 1499, 1124250, 0.002000
insertionSort, 1500, 580929, 579430, 0.002000
heapSort, 1500, 14516, 30532, 0.000000
quickSort, 1500, 9193, 16260, 0.000000
selectSort, 1600, 1599, 1279200, 0.003000
insertionSort, 1600, 622579, 620980, 0.001000
heapSort, 1600, 15730, 33060, 0.001000
quickSort, 1600, 12615, 19238, 0.000000
selectSort, 1700, 1699, 1444150, 0.003000
insertionSort, 1700, 723167, 721468, 0.002000
heapSort, 1700, 16802, 35304, 0.000000
quickSort, 1700, 10222, 20108, 0.000000
selectSort, 1800, 1799, 1619100, 0.004000
insertionSort, 1800, 803150, 801351, 0.002000
heapSort, 1800, 17913, 37626, 0.000000
quickSort, 1800, 12427, 21529, 0.000000
selectSort, 1900, 1899, 1804050, 0.004000
insertionSort, 1900, 907392, 905493, 0.003000
heapSort, 1900, 18975, 39850, 0.000000
quickSort, 1900, 11910, 22958, 0.000000
selectSort, 2000, 1999, 1999000, 0.005000
insertionSort, 2000, 999356, 997357, 0.002000
heapSort, 2000, 20153, 42306, 0.001000
quickSort, 2000, 16611, 25919, 0.000000
selectSort, 2100, 2099, 2203950, 0.005000
insertionSort, 2100, 1108697, 1106598, 0.003000
heapSort, 2100, 21312, 44724, 0.000000
quickSort, 2100, 17229, 27890, 0.000000
selectSort, 2200, 2199, 2418900, 0.005000
insertionSort, 2200, 1215863, 1213664, 0.004000
heapSort, 2200, 22454, 47108, 0.000000
quickSort, 2200, 14817, 26718, 0.000000
selectSort, 2300, 2299, 2643850, 0.006000
insertionSort, 2300, 1345806, 1343507, 0.003000
heapSort, 2300, 23645, 49590, 0.001000
quickSort, 2300, 14287, 28690, 0.000000
selectSort, 2400, 2399, 2878800, 0.006000
insertionSort, 2400, 1415491, 1413092, 0.004000
heapSort, 2400, 24828, 52056, 0.000000
quickSort, 2400, 19503, 31319, 0.001000
selectSort, 2500, 2499, 3123750, 0.006000
insertionSort, 2500, 1597960, 1595461, 0.005000
heapSort, 2500, 26037, 54574, 0.000000
quickSort, 2500, 15615, 31440, 0.000000
selectSort, 2600, 2599, 3378700, 0.008000
insertionSort, 2600, 1664524, 1661925, 0.004000
heapSort, 2600, 27255, 57110, 0.000000
quickSort, 2600, 19044, 32795, 0.001000
selectSort, 2700, 2699, 3643650, 0.008000
insertionSort, 2700, 1831336, 1828637, 0.004000
heapSort, 2700, 28459, 59618, 0.000000
quickSort, 2700, 19614, 33951, 0.002000
selectSort, 2800, 2799, 3918600, 0.008000
insertionSort, 2800, 1987648, 1984849, 0.005000
heapSort, 2800, 29639, 62078, 0.001000
quickSort, 2800, 19040, 36424, 0.000000
selectSort, 2900, 2899, 4203550, 0.009000
insertionSort, 2900, 2113132, 2110233, 0.006000
heapSort, 2900, 30871, 64642, 0.000000
quickSort, 2900, 23220, 40161, 0.000000
selectSort, 3000, 2999, 4498500, 0.009000
insertionSort, 3000, 2262984, 2259985, 0.006000
heapSort, 3000, 32071, 67142, 0.001000
quickSort, 3000, 19617, 41576, 0.000000
selectSort, 3100, 3099, 4803450, 0.010000
insertionSort, 3100, 2403170, 2400071, 0.006000
heapSort, 3100, 33267, 69634, 0.001000
quickSort, 3100, 23517, 40529, 0.000000
selectSort, 3200, 3199, 5118400, 0.011000
insertionSort, 3200, 2610578, 2607379, 0.007000
heapSort, 3200, 34489, 72178, 0.001000
quickSort, 3200, 22948, 39617, 0.000000
selectSort, 3300, 3299, 5443350, 0.012000
insertionSort, 3300, 2755679, 2752380, 0.007000
heapSort, 3300, 35658, 74616, 0.000000
quickSort, 3300, 25644, 42946, 0.000000
selectSort, 3400, 3399, 5778300, 0.012000
insertionSort, 3400, 2871709, 2868310, 0.008000
heapSort, 3400, 36910, 77220, 0.000000
quickSort, 3400, 22472, 46130, 0.000000
selectSort, 3500, 3499, 6123250, 0.014000
insertionSort, 3500, 3041022, 3037523, 0.008000
heapSort, 3500, 38151, 79802, 0.000000
quickSort, 3500, 24941, 53315, 0.001000
selectSort, 3600, 3599, 6478200, 0.013000
insertionSort, 3600, 3219409, 3215810, 0.009000
heapSort, 3600, 39388, 82376, 0.000000
quickSort, 3600, 26875, 46034, 0.001000
selectSort, 3700, 3699, 6843150, 0.014000
insertionSort, 3700, 3407250, 3403551, 0.009000
heapSort, 3700, 40633, 84966, 0.001000
quickSort, 3700, 27230, 49016, 0.000000
selectSort, 3800, 3799, 7218100, 0.016000
insertionSort, 3800, 3555713, 3551914, 0.009000
heapSort, 3800, 41836, 87472, 0.001000
quickSort, 3800, 28279, 60075, 0.000000
selectSort, 3900, 3899, 7603050, 0.017000
insertionSort, 3900, 3798904, 3795005, 0.008000
heapSort, 3900, 43193, 90286, 0.001000
quickSort, 3900, 25181, 49744, 0.001000
selectSort, 4000, 3999, 7998000, 0.017000
insertionSort, 4000, 4050175, 4046176, 0.010000
heapSort, 4000, 44322, 92644, 0.001000
quickSort, 4000, 29788, 54826, 0.001000
selectSort, 4100, 4099, 8402950, 0.017000
insertionSort, 4100, 4258933, 4254834, 0.012000
heapSort, 4100, 45522, 95144, 0.000000
quickSort, 4100, 36954, 56919, 0.001000
selectSort, 4200, 4199, 8817900, 0.020000
insertionSort, 4200, 4443419, 4439220, 0.015000
heapSort, 4200, 46858, 97916, 0.000000
quickSort, 4200, 34937, 59493, 0.001000
selectSort, 4300, 4299, 9242850, 0.020000
insertionSort, 4300, 4686278, 4681979, 0.012000
heapSort, 4300, 48051, 100402, 0.001000
quickSort, 4300, 31676, 61425, 0.000000
selectSort, 4400, 4399, 9677800, 0.022000
insertionSort, 4400, 4870290, 4865891, 0.013000
heapSort, 4400, 49315, 103030, 0.001000
quickSort, 4400, 28669, 64658, 0.000000
selectSort, 4500, 4499, 10122750, 0.022000
insertionSort, 4500, 5082781, 5078282, 0.014000
heapSort, 4500, 50602, 105704, 0.000000
quickSort, 4500, 32641, 60208, 0.001000
selectSort, 4600, 4599, 10577700, 0.023000
insertionSort, 4600, 5306576, 5301977, 0.014000
heapSort, 4600, 51999, 108598, 0.000000
quickSort, 4600, 34581, 61481, 0.001000
selectSort, 4700, 4699, 11042650, 0.024000
insertionSort, 4700, 5514519, 5509820, 0.014000
heapSort, 4700, 53228, 111156, 0.001000
quickSort, 4700, 38953, 68812, 0.000000
selectSort, 4800, 4799, 11517600, 0.025000
insertionSort, 4800, 5806883, 5802084, 0.015000
heapSort, 4800, 54520, 113840, 0.001000
quickSort, 4800, 40778, 69594, 0.001000
selectSort, 4900, 4899, 12002550, 0.025000
insertionSort, 4900, 5939798, 5934899, 0.015000
heapSort, 4900, 55873, 116646, 0.001000
quickSort, 4900, 42726, 72055, 0.000000
selectSort, 5000, 4999, 12497500, 0.027000
insertionSort, 5000, 6167986, 6162987, 0.016000
heapSort, 5000, 57125, 119250, 0.001000
quickSort, 5000, 41252, 68498, 0.000000
selectSort, 5100, 5099, 13002450, 0.027000
insertionSort, 5100, 6487627, 6482528, 0.018000
heapSort, 5100, 58422, 121944, 0.001000
quickSort, 5100, 41276, 72085, 0.000000
selectSort, 5200, 5199, 13517400, 0.029000
insertionSort, 5200, 6821533, 6816334, 0.018000
heapSort, 5200, 59706, 124612, 0.001000
quickSort, 5200, 37352, 72074, 0.000000
selectSort, 5300, 5299, 14042350, 0.030000
insertionSort, 5300, 7117894, 7112595, 0.019000
heapSort, 5300, 61065, 127430, 0.001000
quickSort, 5300, 38964, 70640, 0.000000
selectSort, 5400, 5399, 14577300, 0.031000
insertionSort, 5400, 7364545, 7359146, 0.020000
heapSort, 5400, 62236, 129872, 0.001000
quickSort, 5400, 40893, 73951, 0.000000
selectSort, 5500, 5499, 15122250, 0.033000
insertionSort, 5500, 7589036, 7583537, 0.020000
heapSort, 5500, 63673, 132846, 0.001000
quickSort, 5500, 42453, 75610, 0.000000
selectSort, 5600, 5599, 15677200, 0.034000
insertionSort, 5600, 7831097, 7825498, 0.020000
heapSort, 5600, 64900, 135400, 0.001000
quickSort, 5600, 40258, 76185, 0.001000
selectSort, 5700, 5699, 16242150, 0.033000
insertionSort, 5700, 8100865, 8095166, 0.022000
heapSort, 5700, 66174, 138048, 0.001000
quickSort, 5700, 49361, 81102, 0.001000
selectSort, 5800, 5799, 16817100, 0.036000
insertionSort, 5800, 8482727, 8476928, 0.023000
heapSort, 5800, 67562, 140924, 0.001000
quickSort, 5800, 51197, 91027, 0.000000
selectSort, 5900, 5899, 17402050, 0.037000
insertionSort, 5900, 8650704, 8644805, 0.023000
heapSort, 5900, 68915, 143730, 0.001000
quickSort, 5900, 46417, 80993, 0.000000
selectSort, 6000, 5999, 17997000, 0.039000
insertionSort, 6000, 8973501, 8967502, 0.023000
heapSort, 6000, 70190, 146380, 0.001000
quickSort, 6000, 45677, 86080, 0.001000
selectSort, 6100, 6099, 18601950, 0.039000
insertionSort, 6100, 9348348, 9342249, 0.024000
heapSort, 6100, 71507, 149114, 0.001000
quickSort, 6100, 47786, 92231, 0.001000
selectSort, 6200, 6199, 19216900, 0.041000
insertionSort, 6200, 9639092, 9632893, 0.025000
heapSort, 6200, 72693, 151586, 0.001000
quickSort, 6200, 52557, 88990, 0.001000
selectSort, 6300, 6299, 19841850, 0.042000
insertionSort, 6300, 9981531, 9975232, 0.026000
heapSort, 6300, 74160, 154620, 0.001000
quickSort, 6300, 48326, 87547, 0.001000
selectSort, 6400, 6399, 20476800, 0.044000
insertionSort, 6400, 10287353, 10280954, 0.027000
heapSort, 6400, 75518, 157436, 0.001000
quickSort, 6400, 51848, 89616, 0.001000
selectSort, 6500, 6499, 21121750, 0.045000
insertionSort, 6500, 10611898, 10605399, 0.027000
heapSort, 6500, 76701, 159902, 0.002000
quickSort, 6500, 47191, 94494, 0.000000
selectSort, 6600, 6599, 21776700, 0.047000
insertionSort, 6600, 10944849, 10938250, 0.029000
heapSort, 6600, 78096, 162792, 0.001000
quickSort, 6600, 54377, 93932, 0.001000
selectSort, 6700, 6699, 22441650, 0.048000
insertionSort, 6700, 11119592, 11112893, 0.029000
heapSort, 6700, 79513, 165726, 0.001000
quickSort, 6700, 54795, 104854, 0.001000
selectSort, 6800, 6799, 23116600, 0.048000
insertionSort, 6800, 11627641, 11620842, 0.031000
heapSort, 6800, 80634, 168068, 0.001000
quickSort, 6800, 51417, 98028, 0.001000
selectSort, 6900, 6899, 23801550, 0.051000
insertionSort, 6900, 11877720, 11870821, 0.031000
heapSort, 6900, 81987, 170874, 0.001000
quickSort, 6900, 55670, 101389, 0.001000
selectSort, 7000, 6999, 24496500, 0.052000
insertionSort, 7000, 12282214, 12275215, 0.033000
heapSort, 7000, 83397, 173794, 0.001000
quickSort, 7000, 54597, 101765, 0.001000
selectSort, 7100, 7099, 25201450, 0.053000
insertionSort, 7100, 12619087, 12611988, 0.033000
heapSort, 7100, 84744, 176588, 0.002000
quickSort, 7100, 55722, 102284, 0.000000
selectSort, 7200, 7199, 25916400, 0.054000
insertionSort, 7200, 12964548, 12957349, 0.034000
heapSort, 7200, 86003, 179206, 0.001000
quickSort, 7200, 63950, 105175, 0.001000
selectSort, 7300, 7299, 26641350, 0.057000
insertionSort, 7300, 13435350, 13428051, 0.035000
heapSort, 7300, 87359, 182018, 0.002000
quickSort, 7300, 57661, 107647, 0.000000
selectSort, 7400, 7399, 27376300, 0.058000
insertionSort, 7400, 13810227, 13802828, 0.036000
heapSort, 7400, 88666, 184732, 0.001000
quickSort, 7400, 56764, 116152, 0.001000
selectSort, 7500, 7499, 28121250, 0.059000
insertionSort, 7500, 13993262, 13985763, 0.037000
heapSort, 7500, 90009, 187518, 0.002000
quickSort, 7500, 68505, 110744, 0.001000
selectSort, 7600, 7599, 28876200, 0.060000
insertionSort, 7600, 14252029, 14244430, 0.037000
heapSort, 7600, 91356, 190312, 0.002000
quickSort, 7600, 59941, 110159, 0.001000
selectSort, 7700, 7699, 29641150, 0.063000
insertionSort, 7700, 14734660, 14726961, 0.039000
heapSort, 7700, 92611, 192922, 0.001000
quickSort, 7700, 54739, 112478, 0.001000
selectSort, 7800, 7799, 30416100, 0.065000
insertionSort, 7800, 15528127, 15520328, 0.041000
heapSort, 7800, 93958, 195716, 0.002000
quickSort, 7800, 71469, 119116, 0.000000
selectSort, 7900, 7899, 31201050, 0.066000
insertionSort, 7900, 15660670, 15652771, 0.040000
heapSort, 7900, 95245, 198390, 0.002000
quickSort, 7900, 62863, 115554, 0.001000
selectSort, 8000, 7999, 31996000, 0.068000
insertionSort, 8000, 15855846, 15847847, 0.041000
heapSort, 8000, 96749, 201498, 0.002000
quickSort, 8000, 77055, 127938, 0.001000
selectSort, 8100, 8099, 32800950, 0.069000
insertionSort, 8100, 16458660, 16450561, 0.044000
heapSort, 8100, 97931, 203962, 0.001000
quickSort, 8100, 71036, 121072, 0.001000
selectSort, 8200, 8199, 33615900, 0.072000
insertionSort, 8200, 16659656, 16651457, 0.044000
heapSort, 8200, 99245, 206690, 0.001000
quickSort, 8200, 71587, 130581, 0.001000
selectSort, 8300, 8299, 34440850, 0.072000
insertionSort, 8300, 17450170, 17441871, 0.046000
heapSort, 8300, 100585, 209470, 0.002000
quickSort, 8300, 75977, 126433, 0.001000
selectSort, 8400, 8399, 35275800, 0.075000
insertionSort, 8400, 17525132, 17516733, 0.046000
heapSort, 8400, 101957, 212314, 0.002000
quickSort, 8400, 63547, 122037, 0.001000
selectSort, 8500, 8499, 36120750, 0.077000
